"FACILITYID","BUSINESS_NAME","ADDR","CITY","CATEGORY","SUBCATEGORY"
"0C7493C7-883A-48BF-8919-4234159F9B56","PIZZA HUT","685 FISCHER-HALLMAN RD","KITCHENER","Food, General","Restaurant"
"8791B16D-9A84-40C9-8314-4295F59F4621","WILLIAMS FRESH CAFE","30 NORTHFIELD DR E","WATERLOO","Food, General","Restaurant"
"4257B288-6107-4A0D-A0CC-42B3E171ABD1","STARBUCKS COFFEE","10 - 525 HESPELER RD","CAMBRIDGE","Food, General","Restaurant"
"063CC278-469C-4222-9172-4353D81C9320","PIZZA BELLA","3009 LOBSINGER LINE","HEIDELBERG","Food, General","Restaurant"
"AEAE5852-A448-407E-80A3-43B04FE6312A","EAGLE RESTAURANT","1390 EAGLE ST N","CAMBRIDGE","Food, General","Restaurant"
"47B86FAC-9565-48EF-BF05-43C862A090CB","BABYLON TOWER","6 - 1500 WEBER ST E","KITCHENER","Food, General","Restaurant"
"E38543B6-628C-42A2-A4D5-43E1EA2D5AA7","RHAPSODY BARREL BAR","179 KING ST W","KITCHENER","Food, General","Restaurant"
"10A4433E-EE8D-4B2D-9474-43F5AA6F9943","THE GRAND TRUNK SALOON","30 ONTARIO ST S","KITCHENER","Food, General","Restaurant"
"9939AD43-C3EF-411D-8B57-44055A2D1710","HARVEY'S","101 DUNDAS ST S","CAMBRIDGE","Food, General","Restaurant"
"B285D7EB-EECE-4377-BE38-44615330B939","THE AGING OAK","3 QUEEN ST E","CAMBRIDGE","Food, General","Restaurant"
"44A6F565-E124-430F-8507-44CFE73057CC","WORKS GOURMET BURGER BISTRO,THE","92 KING ST S","WATERLOO","Food, General","Restaurant"
"83C3F3B0-53E1-481C-B954-44F9CB3049E4","FRANKLIN PIZZA & RESTAURANT","2399 KINGSWAY DR","KITCHENER","Food, General","Restaurant"
"19F10E61-C1FC-4188-91CA-4583494DFF08","JANET LYNN'S BISTRO","677 BELMONT AVE W","KITCHENER","Food, General","Restaurant"
"3F7BC8F4-1987-4464-AFCD-45857078C1F8","SUBWAY","715 FISCHER-HALLMAN RD","KITCHENER","Food, General","Restaurant"
"12384C84-1383-4973-8B16-45913A229C0C","WALPER TERRACE HOTEL","1 KING ST W","KITCHENER","Food, General","Restaurant"
"B2742CD5-4328-427A-8709-45B1BDC1D126","KYPREOS","305 LANCASTER ST W","KITCHENER","Food, General","Restaurant"
"272A382B-31E3-4D23-A787-46440883E96C","PITA FACTORY","4293 KING ST E","KITCHENER","Food, General","Restaurant"
"E38D1D3B-2DFC-4128-82C8-466CD6B68961","STONEGATE BISTRO","2 - 15 SCOTT ST","KITCHENER","Food, General","Restaurant"
"72A0CC9C-D394-4FC2-B1E4-4674F05D7FA6","DOMINO'S PIZZA","2 - 450 COLUMBIA ST W","WATERLOO","Food, General","Restaurant"
"22349803-E188-4D9F-B598-4678256005BF","TIM HORTONS","465 PHILLIP ST","WATERLOO","Food, General","Restaurant"
"F9E22AA6-DF0B-45DA-B34D-4682F6428E79","CAMBRIDGE BUTTERFLY CONSERVATORY","2500 KOSSUTH RD","CAMBRIDGE","Food, General","Restaurant"
"A43CF872-F95E-4BAF-BC01-46AE2F49ADDD","MY PLACE RESTAURANT","96 HURON ST","NEW HAMBURG","Food, General","Restaurant"
"6DF001C9-5C46-4A89-A4B8-47552FA3F6DE","JAVA GARDEN","1369 KING ST N","ST. JACOBS","Food, General","Restaurant"
"060CDEA5-3D1D-4C68-85E1-4765A8318D14","RAINBOW CARIBBEAN CUISINE","5 - 29 KING ST E","KITCHENER","Food, General","Restaurant"
"EE9713A7-B313-445B-B5DF-47793F3A130B","MY SISTER'S KITCHEN","3590 LOBSINGER LINE","ST. CLEMENTS","Food, General","Restaurant"
"714011F0-F8D8-46F7-864F-479FB43C0E8E","LOBLAWS EAST CAFETERIA","1105 FOUNTAIN ST N","CAMBRIDGE","Food, General","Restaurant"
"3F68D22D-9F30-43D2-930D-47A1D2042926","LAMPLIGHT DINER","83 STANLEY ST","AYR","Food, General","Restaurant"
"F823E2BF-3F83-4CBF-BD37-47BA8D8A31C2","PEPI'S PIZZA","87 WATER ST N","KITCHENER","Food, General","Restaurant"
"7D901A53-0FEA-4A9E-899B-4853D36BC652","BRIDGE STREET KITCHEN","4 - 373 BRIDGE ST W","WATERLOO","Food, General","Restaurant"
"C0A79205-388F-458F-B441-48BB6E8926E4","KING FISH AND CHIPS","967 KING ST E","KITCHENER","Food, General","Restaurant"
"5FED7F98-B7BC-468C-8255-48D1F841DA4B","SUBWORX","3 - 450 COLUMBIA ST W","WATERLOO","Food, General","Restaurant"
"D8FC802C-99BD-4912-8C8A-48FE609A2ACA","METRO RESTAURANT","164 VICTORIA ST N","KITCHENER","Food, General","Restaurant"
"F03B8210-007A-4938-A70A-491DF3CE2D8B","MCDONALD'S","40 SPORTSWORLD DR","KITCHENER","Food, General","Restaurant"
"9DA937D9-9DE8-4C3E-8E89-4956DCC3E24D","MCMULLAN'S ON HIGHLAND","A - 188 HIGHLAND RD W","KITCHENER","Food, General","Restaurant"
"921E2145-FA16-4293-A503-498FF3DB6B8E","SUBWAY","4 - 95 SAGINAW PKY","CAMBRIDGE","Food, General","Restaurant"
"A6FC248D-8876-49B5-B063-4A42F360F80C","EDELWEISS TAVERN","600 DOON VILLAGE RD","KITCHENER","Food, General","Restaurant"
"BBADAC96-A181-4C28-A41D-4A8E0607EB60","KITCHENER INN AND SUITES","4355 KING ST E","KITCHENER","Food, General","Restaurant"
"151ACDD6-9B04-4E2C-BF24-4ADB505A61C0","WENDY'S HAMBURGERS","221- 239 WBER ST N","WATERLOO","Food, General","Restaurant"
"E909FAE8-D4F2-422F-A8F4-4AE4B7CA58D9","PIZZA PIZZA","496 ALBERT ST","WATERLOO","Food, General","Restaurant"
"8CE09C3C-8421-42C1-A15E-4AF88C83B04B","UW - PASTRY PLUS (NH)","200 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"26CC48AE-FF9C-43B2-91A6-4B54C5CF3924","PURE JUICE BAR AND KITCHEN","101 - 305 KING ST W","KITCHENER","Food, General","Restaurant"
"9C999981-9EF4-4A9D-8664-4BB755ECB787","SUBWAY","235 IRA NEEDLES BLVD","KITCHENER","Food, General","Restaurant"
"398D99C5-C863-42EE-A483-4C466E0181ED","HEALTHY YOU SUPPLEMENTS AND NUTRITION","280 LESTER ST","WATERLOO","Food, General","Restaurant"
"7BACDF95-01D7-499C-8903-4CAA3448C7FB","QUEEN'S FAMILY RESTAURANT","3 - 368 QUEEN ST W","CAMBRIDGE","Food, General","Restaurant"
"E443C6E5-4D78-494B-8A81-4CED36515218","JIMMY THE GREEK","326 - 355 HESPELER RD","CAMBRIDGE","Food, General","Restaurant"
"EAABA01D-4954-47E0-AE19-4D3B6351A1B4","TIM HORTONS","526 LANCASTER ST W","KITCHENER","Food, General","Restaurant"
"3CE476D6-0FFB-4CFB-9017-4D4A401AC501","KELSEY'S","576 KING ST N","WATERLOO","Food, General","Restaurant"
"96A2CAEE-276E-49D7-90BD-4D83697122F6","TIM HORTONS","1460 KING ST E","CAMBRIDGE","Food, General","Restaurant"
"4F536366-A30E-4B1D-A06C-4D91C2F0BFA1","GOURMET PIZZA CAFE","59 - 75 KING ST S","WATERLOO","Food, General","Restaurant"
"4FBC1EA2-F9A1-4DE0-9CB3-4DB81C81922B","STATE & MAIN KITCHEN + BAR","B1 - 589 FAIRWAY RD S","KITCHENER","Food, General","Restaurant"
"D910CBAD-E1E6-4014-B214-4E246B407006","HARVEY'S","4355 KING ST E","KITCHENER","Food, General","Restaurant"
"42AFCAF3-E6E8-4D74-8742-4E65941F36F6","RUSTICO KITCHEN & BAR","907 VICTORIA ST N","Kitchener","Food, General","Restaurant"
"74E56E28-162B-4D0F-A6E1-4E7438F13093","ARBY'S","971 VICTORIA ST N","KITCHENER","Food, General","Restaurant"
"A69C1157-4144-4734-A15D-4E8A625CDC68","BOOSTER JUICE","5 - 247 KING ST N","WATERLOO","Food, General","Restaurant"
"24B9B4BC-6404-4260-8C1E-4E8E73BB348B","MORALS VILLAGE","19 - 160 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"C9E90874-BFBB-4B38-98B7-4E991962A7F8","MERCURY CAFE","108 - 30 DUKE ST W","KITCHENER","Food, General","Restaurant"
"379C24BA-569A-45C7-93EF-4ED3CBD49CD5","WENDY'S HAMBURGERS","225 FRANKLIN BLVD","CAMBRIDGE","Food, General","Restaurant"
"2747476E-6555-404C-9C3F-4EFEDE5F295E","TIM HORTONS","120 OTTAWA ST N","KITCHENER","Food, General","Restaurant"
"3BAAB85D-666C-47E8-938A-4F07352CCDD7","CAFE 1842 (HUETHER HOTEL)","59 KING ST N","WATERLOO","Food, General","Restaurant"
"DE94EAFB-E229-47EE-9C6E-4F648864E7D9","168 SUSHI ASIAN BUFFET","D4,5 - 50 WESTMOUNT RD N","WATERLOO","Food, General","Restaurant"
"7DA53A58-B5B1-4ABC-93A1-50630899056A","UNION BURGER","281 KING ST W","KITCHENER","Food, General","Restaurant"
"31D13656-AAFF-4309-BAB8-508135DFBB03","CAPRI PIZZA","100 DUNDAS ST S","CAMBRIDGE","Food, General","Restaurant"
"11EB7C4B-7477-40D8-B39D-509A38C9C985","DUKE AND THE DUCHESS","900 JAMIESON PKY","CAMBRIDGE","Food, General","Restaurant"
"1EB4979D-538A-4126-A950-50ABCFAB89BD","TIM HORTON'S","750 OTTAWA ST S","KITCHENER","Food, General","Restaurant"
"34F1E9AF-94CC-47CC-8F61-50CDDE9242DF","A.M. AFRICA","1472 KING ST E","KITCHENER","Food, General","Restaurant"
"7FBB7406-888C-40A0-A546-51011EEDE6C2","A&W - ST. JACOBS","201 - 330 FARMERS MARKET RD","WOOLWICH","Food, General","Restaurant"
"2ED78C1F-4404-46A6-8C44-51257282F792","MONGOLIAN GRILL","15 - 170 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"C93C878B-14DB-4C06-A623-5196572583A4","BITTE SCHON BRAUHAUS INC","68 HURON ST","NEW HAMBURG","Food, General","Restaurant"
"9BEC38D9-E799-4A05-9039-519FB779C24E","WLU - WILF'S (F.N. CAMPUS CENTRE)","75 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"10A49410-92D7-45B0-B63B-51C2BDE0A836","SEOUL SOUL","20 - 170 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"D3B92879-B8D1-4734-9687-51E4245F3CA5","AMAYA EXPRESS","20 KING ST E","KITCHENER","Food, General","Restaurant"
"D2339E85-3D63-4E12-AA7B-52AA7B9300A0","BOSTON PIZZA","597 KING ST N","WATERLOO","Food, General","Restaurant"
"0770849D-488C-4274-ABBD-52CEA084934A","TIM HORTONS","260 BLEAMS RD","KITCHENER","Food, General","Restaurant"
"19652427-1F21-4E01-BAE7-52D6A49AEC1D","ANGEL'S FAMILY RESTAURANT","751 VICTORIA ST S","KITCHENER","Food, General","Restaurant"
"F9FECC38-DFA1-43D2-BFDA-53433F9672B9","CAFE EUROPE","1 - 91 QUEEN ST S","KITCHENER","Food, General","Restaurant"
"59D439D3-D101-4280-929A-53FEE48FEBC4","LISBOA BAKERY & GRILL","609 - 1187 FISCHER-HALLMAN RD","KITCHENER","Food, General","Restaurant"
"11254FA8-C1DA-4E79-97AF-541886F79F15","DOUBLE TASTE SHAWARMA AND PIZZA","70 - 1005 OTTAWA ST N","KITCHENER","Food, General","Restaurant"
"69DE49A0-60DA-43D5-897E-542EB1478898","STATE & MAIN KITCHEN + BAR","375 HESPELER RD","CAMBRIDGE","Food, General","Restaurant"
"9A7A9829-6AAB-4B4A-A5F0-544B3F82D7CF","DUNDEE COUNTRY CLUB","1801 QUEEN ST N","WILMOT","Food, General","Restaurant"
"C4B7A503-06E1-46D2-8A63-54862FE23C43","HARVEY'S","80 WESTMOUNT RD W","KITCHENER","Food, General","Restaurant"
"86546D4E-BC46-476A-82E0-551158A64DEA","WILDCRAFT GRILL BAR","425 KING ST N","WATERLOO","Food, General","Restaurant"
"8FF9DC19-8F2C-479C-81A8-55CEE6734F5A","CRYSTAL PALACE CHINESE RESTAURANT","10 KING ST S","WATERLOO","Food, General","Restaurant"
"01CCA9D5-B23D-4C14-967E-56371D12F02B","CLASSIC INDIAN RESTAURANT","150 WISSLER RD","WATERLOO","Food, General","Restaurant"
"9C0E9F84-990C-4AFA-8A0B-56AFE667C9B2","ROCKWAY GOLF CLUB","625 ROCKWAY DR","KITCHENER","Food, General","Restaurant"
"942F59E2-12E4-49E4-AC60-56CAE32B5FE4","ITAMAE SUSHI","3,4,6 - 253 KING ST N","WATERLOO","Food, General","Restaurant"
"779141CB-0AA3-446E-83F2-56EF174E694C","OLD FASHIONED VARIETY & GAS BAR","1656 SNYDERS RD E","PETERSBURG","Food, General","Restaurant"
"3CC0FFE8-F683-4537-BF8B-57077382262D","GRANNY BONN'S FISH & CHIPS","104 WEBER ST N","WATERLOO","Food, General","Restaurant"
"23AF9D81-357F-4E61-90B3-5727DAEDCDBE","RIDGE, THE","3215 ROSEVILLE RD","Roseville","Food, General","Restaurant"
"9DD9ED89-1255-4A36-BFC9-576B1F635AC1","NORTHFIELD RACQUET CLUB - BISTRO","155 NORTHFIELD DR W","WATERLOO","Food, General","Restaurant"
"59A5F1AC-DF11-48CD-BD83-57A11BB7B571","DAIRY QUEEN","120 OTTAWA ST N","KITCHENER","Food, General","Restaurant"
"4983ECE4-4B9A-4743-AEB5-57EA6CA0D0B2","BOOSTER JUICE","655 FAIRWAY RD S","KITCHENER","Food, General","Restaurant"
"34FFACEF-607E-4D6F-AD0F-583D59043A9F","QUICK SANDWICHES","2 - 281 KING ST W","KITCHENER","Food, General","Restaurant"
"D68E4C34-9F18-459D-8075-5872DBB2C1F6","A&W DEER RIDGE #4935","4195 KING ST, E","KITCHENER","Food, General","Restaurant"
"AC50E493-AF27-4CB2-82DC-5879131CDE8E","MCDOUGALL COTTAGE","89 GRAND AVE S","CAMBRIDGE","Food, General","Restaurant"
"D23F1A08-B304-44A9-B511-58B7434976FD","FIONN MACCOOL'S","4287 KING ST E","KITCHENER","Food, General","Restaurant"
"F9109499-6F34-4B3C-A4CC-5A2B23E0B2AB","SHAWARMA ROYALE","1 - 258 KING ST N","WATERLOO","Food, General","Restaurant"
"440EDBC6-3F8D-4074-8F1F-5A5810D70CA1","BOSTON PIZZA KINGPIN","425 BINGEMAN CENTRE DR","KITCHENER","Food, General","Restaurant"
"22E213D3-B796-40A3-823E-5A8225EFA0D1","CORNER PUB, THE","22 OTTAWA ST S","KITCHENER","Food, General","Restaurant"
"2ED8FD20-20C9-4177-A6E2-5B2E80D3270F","TIM HORTONS","123 PIONEER DR","KITCHENER","Food, General","Restaurant"
"20A65E24-CBA0-417D-A814-5BBDE65033F3","CHILL BAR & GRILL","12 - 373 BRIDGE ST W","WATERLOO","Food, General","Restaurant"
"24971FCF-B948-4DBA-AFFF-5BC11C56E0BC","PUB ON KING","77 KING ST N","WATERLOO","Food, General","Restaurant"
"5293FBF3-F362-4472-AECD-5C0411F4F506","RUSTIC SLICE PIZZERIA AND GOURMET SALADS","A5 - 1606 BATTLER RD","KITCHENER","Food, General","Restaurant"
"4A83A7EA-8874-4992-99B3-5C06CD3AB63D","FRAT BURGER","1A-B - 247 KING ST N","WATERLOO","Food, General","Restaurant"
"3A3F88B2-5E84-4017-AD41-5C4CAB812054","MELVILLE CAFE","7 MELVILLE ST S","CAMBRIDGE","Food, General","Restaurant"
"72EDB516-60D9-4C51-A482-5C605636A767","SUBWAY","2 - 250 KING ST W","KITCHENER","Food, General","Restaurant"
"92EB4E2C-FCD8-4025-85AB-5CE52EA5A732","MOTHER'S PIZZA PARLOUR AND SPAGHETTI HOUSE","4391 KING ST E","KITCHENER","Food, General","Restaurant"
"E9D696EB-C679-4DC3-A5B8-5CF4E461DD49","SUBWAY","725 OTTAWA ST S","KITCHENER","Food, General","Restaurant"
"F9D4B5A0-51A5-464A-A4FE-5D4E841E75EC","HOME GARDEN A TASTE OF TAIWAN","11 - 160 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"35290076-935A-49F0-A38A-5D5CAC860083","FAST EDDIE'S","160 DUNDAS ST S","CAMBRIDGE","Food, General","Restaurant"
"6342BE74-58F8-43B4-A353-5D76A03E31ED","TIM HORTONS","415 KING ST N","WATERLOO","Food, General","Restaurant"
"202F2EB7-F6BA-40EA-8F39-5D85661B3F10","MEL'S DINER","140 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"6D7FDF32-9CA9-4F76-91F1-5DDE4BA05231","QUEEN'S TAVERN","99 STANLEY ST","AYR","Food, General","Restaurant"
"1059CD14-791C-41A7-8399-5E1500048121","MCDONALD'S","100 JAMIESON PKY","CAMBRIDGE","Food, General","Restaurant"
"BFC19165-4218-4B0B-AD51-5E23B0875D2E","MR. SUB","102 KING ST N","WATERLOO","Food, General","Restaurant"
"38169CEA-A77A-46AA-BE3D-5E3BEF14A0B8","CRABBY JOE'S TAP & GRILL","70 KING ST E","KITCHENER","Food, General","Restaurant"
"89E24B8C-43B3-463A-8B0C-5E44301BF297","TIM HORTONS","585 WEBER ST N","WATERLOO","Food, General","Restaurant"
"CED79FEC-9486-4A48-A254-5E73B46E0EBD","BOOSTER JUICE","60 - 75 KING ST S","WATERLOO","Food, General","Restaurant"
"57788FC9-4F07-4CA8-A74A-5EEA10A17568","CAMBRIDGE SPORTS PARK","1001 FRANKLIN BLVD","CAMBRIDGE","Food, General","Restaurant"
"F10DB241-7985-4486-B573-5F02770E0F51","BUCKY'S OF AYR","5 - 20 NORTHUMBERLAND ST","AYR","Food, General","Restaurant"
"236248E9-BA1C-4FB2-B2DA-5F7559DD5060","UW - BROWSERS (LIB)","200 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"6511724C-B026-4CB1-9AF8-5F88051D2F30","EAST SIDE SHWARMA AND KABAB","6B - 3101 KINGSWAY DR","KITCHENER","Food, General","Restaurant"
"A48D6C1F-06C7-47ED-AE0E-5FA6FD898D89","BRUNSWICK FREDERICK LANE RESTAURANT","B - 385 FREDERICK ST","KITCHENER","Food, General","Restaurant"
"D4310D47-6621-4FA2-9E18-5FAA6417AB2E","SUKI SUSHI","4 - 347 ERB ST W","WATERLOO","Food, General","Restaurant"
"1B486C4E-D8EC-43C4-9C47-5FE069D3E39A","EAST AFRICAN CAFE","C - 50 50 ONTARIO ST S","KITCHENER","Food, General","Restaurant"
"F68E2EEA-39A6-4C0A-BE0B-60E9AEF25347","GRILLHOUSE","1 - 825 WEBER ST E","KITCHENER","Food, General","Restaurant"
"2A6011C7-F19A-424B-95EB-60FD94DB5AF1","UNCLE'S SHAWARMA & KABOB","M - 425 UNIVERSITY AVE E","WATERLOO","Food, General","Restaurant"
"F4C135B4-17E3-4062-ADDA-613A3C674A6E","UNIVERSITY GARDEN CHINESE CUISINE","425 UNIVERSITY AVE E","WATERLOO","Food, General","Restaurant"
"EF1C1011-F4E1-422F-B02E-616F0275C27C","MCDONALD'S","1191 FISCHER-HALLMAN RD","KITCHENER","Food, General","Restaurant"
"58881C68-25AF-4FC0-B4D7-618F1061DE8D","BOREALIS GRILLE & BAR","4336 KING ST E","KITCHENER","Food, General","Restaurant"
"0E15B2EC-B73B-4DD0-B498-61985AD9836C","WILLIAMS FRESH CAFE","170 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"FD78F999-87FC-46B1-93ED-61BDF048EF36","RIVER ROSE CAFE","1381 KING ST N","ST. JACOBS","Food, General","Restaurant"
"590C0426-5FC1-47E1-992C-61E9C656D4E5","PITA PIT","3B - 101 HOLIDAY INN DR","CAMBRIDGE","Food, General","Restaurant"
"8D4CFC18-A39A-4ABA-B87F-61FFD6EE9452","WLU - SUBWAY (BRICKER ACADEMIC)","75 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"9D62AA27-BF76-4836-A55D-6224CF99230E","BETTOR CLUB, THE","1333 KING ST E","KITCHENER","Food, General","Restaurant"
"F73AB0DB-487C-477A-983B-62EE03AB7436","MODERN INDIA RESTAURANT","4355 KING ST E","KITCHENER","Food, General","Restaurant"
"AF4C2925-A111-49C3-AB37-638C8BEB1F9D","HOLIDAY INN","30 FAIRWAY RD S","KITCHENER","Food, General","Restaurant"
"B8AB2611-71E9-4F19-B4BD-642AF9E589BF","HOT WHEELS TEA HOUSE LTD","14 KING ST N","WATERLOO","Food, General","Restaurant"
"2D526E62-5CE4-4FF9-93A7-643C801FBD00","WIMPY'S DINER","1470 WEBER ST E","KITCHENER","Food, General","Restaurant"
"69DFFC0E-FD83-42D4-BF6A-6472C67474D9","NOODLES ONE","210 - 220 KING ST N","WATERLOO","Food, General","Restaurant"
"EAA935D6-B743-4E79-B704-6589DC170BD9","SAMOSA HUT","27 UNIVERSITY AVE E","WATERLOO","Food, General","Restaurant"
"4F16CCFC-9BC4-4D04-8B07-65B3B85326CD","SYMPOSIUM CAFE (THE)","2 - 4 KING ST N","WATERLOO","Food, General","Restaurant"
"2634697D-9962-430E-A877-661C65C3D3B9","TIM HORTONS","151 COLUMBIA ST W","WATERLOO","Food, General","Restaurant"
"CEFF9E7C-2898-45AE-A5B1-663425BF015D","MCDONALD'S","400 MAIN ST E","CAMBRIDGE","Food, General","Restaurant"
"D9022944-5291-4E27-AD42-669282C86D93","WATERLOO SOGO RESTAURANT","38 - 170 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"9625C2A9-A439-4C27-AE95-669C4FA4C8A9","TIM HORTONS","1229 KING ST N","ST. JACOBS","Food, General","Restaurant"
"6979938B-0440-455E-914D-66A22A739E16","BAO SANDWICH BAR","B106 - 62 BALSAM ST","WATERLOO","Food, General","Restaurant"
"DD716B8A-CF4B-443F-BBAF-66A8035D80B7","TIM HORTONS","835 KING ST W","KITCHENER","Food, General","Restaurant"
"06D93B34-4271-4244-A81F-66B556FD2BBB","PIZZERIA PAPA JOE","2 - 79 VICTORIA ST N","KITCHENER","Food, General","Restaurant"
"9B647930-B62B-427A-9C13-66DCDB3C9F20","FOXWOOD COUNTRY CLUB","2777 ERB'S RD","WILMOT","Food, General","Restaurant"
"213A43B0-3A8D-4F81-8D03-67033EB97FF3","DISTRICT NIGHTCLUB","667 KING ST W","KITCHENER","Food, General","Restaurant"
"FBF3E1FA-0D11-4250-BA85-6806B4282191","WLU - MR. SUB (TERRACE)","75 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"3ECF1779-BCF9-47E3-BA60-68A6DBD9E4DD","PIZZERIA LA TERRAZZA","10 - 260 DOON S DR","Kitchener","Food, General","Restaurant"
"0AF0B842-45C0-4AFA-B280-68E676897DE4","UW - BRUBAKERS (FOOD SERVICES)","200 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
"45E24AD4-07EA-4F43-BC00-691C5127F6C2","BURGER KING","809 VICTORIA ST N","KITCHENER","Food, General","Restaurant"
"AD4BFDA1-A713-4101-9737-692831EB8FED","THE BROWNESTONE GASTROPUB","39 QUEEN ST E","CAMBRIDGE","Food, General","Restaurant"
"408E6E48-5F01-4B55-919E-693D8BA4D78B","FIGARO'S PIZZA","111 - 90 WEBER ST N","WATERLOO","Food, General","Restaurant"
"CB2D1290-9DD8-445E-A97A-694DD5304504","DESTINATION INN ; BISTRO 54/7","547 KING STREET N","WATERLOO","Food, General","Restaurant"
"F72FDFAE-B840-413F-AD48-698607F3E2F5","RED LOBSTER RESTAURANT","1732 KING ST E","KITCHENER","Food, General","Restaurant"
"E0FD3301-0037-4AB9-96B5-69B461D8FDA7","MONTANA'S COOKHOUSE","740 OTTAWA ST S","KITCHENER","Food, General","Restaurant"
"5F3A1633-316C-4BEB-B180-69CE061A97CF","PHO DNK","151 KING ST W","KITCHENER","Food, General","Restaurant"
"AB9EDDDD-5CE5-44ED-AECF-69DE716442BA","ALBERT MCCORMICK ARENA","500 PARKSIDE DR","WATERLOO","Food, General","Restaurant"
"339F069D-EE51-4E81-B90E-69E04EB75E0A","DOUBLE DEAL PIZZA","101 HAZELGLEN DR","KITCHENER","Food, General","Restaurant"
"8191080C-F4EF-4B4B-BC41-6AAFC5330F73","SUBWAY","575 CONESTOGA BLVD","CAMBRIDGE","Food, General","Restaurant"
"D707A0BA-2E31-4DE6-A3AD-6B494599CE6A","TIM HORTONS","685 FISCHER-HALLMAN RD","KITCHENER","Food, General","Restaurant"
"35BFE15C-6203-4A87-901B-6B57F81DDF8D","J & A'S FAMILY RESTAURANT","117 MAIN ST","CAMBRIDGE","Food, General","Restaurant"
"77C0AD5F-0DC0-4728-BDED-6BCB26E7830B","STARBUCKS COFFEE","650 ERB ST W","WATERLOO","Food, General","Restaurant"
"49DE5729-B1EE-4F79-BECB-6C05954FA4BC","KEG STEAKHOUSE AND BAR, THE","14 - 44 PINEBUSH RD","CAMBRIDGE","Food, General","Restaurant"
"C4FE9617-B402-4072-AFB9-6C3A607E2C30","SUBWAY","105 - 89 MAIN ST","Cambridge","Food, General","Restaurant"
"351432EE-D998-4B22-A5B4-6CABD39937CA","1001 NIGHTS SHAWARMA","5 - 1450 BLOCK LINE RD","KITCHENER","Food, General","Restaurant"
"7D35B172-746E-4D9C-8BE4-6CB1D09E7489","O'BRIEN'S BAR AND GRILL","5 & 6 - 215 BEVERLY ST","CAMBRIDGE","Food, General","Restaurant"
"C2095073-8767-4EDC-BDF3-6CBEAC3B704E","SMILE TIGER COFFEE ROASTERS","100 AHRENS W","KITCHENER","Food, General","Restaurant"
"5DDF3778-FE72-4A31-A8E8-6D285C998711","Y CAFE CATERING (CIGI CAMPUS)","67 ERB ST W","WATERLOO","Food, General","Restaurant"
"C550C42F-05D9-4AF4-AFBE-6D4EE4E5823C","TIM HORTONS","1144 COURTLAND AVE E","KITCHENER","Food, General","Restaurant"
"9A98E087-09DB-4353-9C96-6D8048B796BC","TIM HORTONS","1055 FOUNTAIN ST N","CAMBRIDGE","Food, General","Restaurant"
"FF193C7E-53BB-40EA-8BE0-6D8A620F618D","CHINA GARDEN RESTAURANT","31 UNIVERSITY AVE E","WATERLOO","Food, General","Restaurant"
"DF080734-C730-4BC0-96FD-6D8D3995C843","PIZZA "N" PUB24","650 HESPELER RD","CAMBRIDGE","Food, General","Restaurant"
"58763058-2CDC-44D2-B1A0-6EF83116BFC5","SALVATION ARMY","12 SHADE ST","CAMBRIDGE","Food, General","Restaurant"
"D0E99FB0-B1D2-4BEE-A552-6F565F3F13D1","JAKE & HUMPHREY'S","196 PEEL ST","NEW HAMBURG","Food, General","Restaurant"
"EAA47A3A-FE06-42B6-8FDE-6F9FF78531C6","COFFEE TIME DONUTS","255 KING ST W","KITCHENER","Food, General","Restaurant"
"6B852763-62E2-4FB3-8107-6FADB7BB916A","CORA BREAKFAST AND LUNCH","75 KING ST S","WATERLOO","Food, General","Restaurant"
"33F6D0D3-0BA8-47A0-B689-702A1C758F3B","SAFFRON RESTAURANT AND BAR","605 HESPELER RD","CAMBRIDGE","Food, General","Restaurant"
"D905C048-B0CA-493A-8435-7044F62D033E","LAUGHING DEMON","123 PIONEER DR","KITCHENER","Food, General","Restaurant"
"6F137256-B8DB-4804-88F4-7079723ED212","QUEEN SHAWARMA & KABAB","4 - 93 ONTARIO ST S","KITCHENER","Food, General","Restaurant"
"30B817DD-134B-4A4D-BCF0-71BE1A0E5043","SIDELINES BAR & GRILL","991 KING ST E","CAMBRIDGE","Food, General","Restaurant"
"99E57F5B-7AE9-4BD8-A1EA-71D6B8220022","AVI8TOR CAFE","4881 FOUNTAIN ST N","WOOLWICH","Food, General","Restaurant"
"CBF29B1F-64A5-4B14-8B8A-71E72030245A","EAST SIDE MARIO'S","170 UNIVERSITY AVE W","WATERLOO","Food, General","Restaurant"
